,stat,pvalue,dof,FDR
ETS2,-2.46586278735151,0.0197836731217449,29.1820080741258,0.0390649037515091
ZNF341,-2.45577671179327,0.0200284525397123,30.1904384858831,0.0391751493072361
TCF4,-2.44889508078938,0.0203073143527987,30.3888208461041,0.0395960800233254
INSM1,-2.4481471073113,0.0207803077123978,28.4275279580683,0.0398930598676278
MYOG,-2.44564522122394,0.0205119312258559,30.1426393052068,0.0397458605061756
NHLH1,-2.44210877627635,0.0207628673978015,29.7570627685182,0.0398930598676278
BHLHA15,-2.43965793412567,0.0207159648178447,30.5247253626488,0.0398930598676278
MZF1,-2.43958779823867,0.0210027013253895,29.223613452274,0.0401136283897654
CTCFL,-2.43539906352056,0.0210241846544429,30.035650719573,0.0401136283897654
RXRA,-2.4318204445143,0.0212716001275061,29.698766936322,0.0404615757777028
NR1D1,-2.42492962461342,0.0217807238731439,28.9549111416725,0.0411788559811569
NR1H4,-2.42128678626977,0.0217810990639882,29.7410195541934,0.0411788559811569
NR2C2,-2.41705963392985,0.0219100864150178,30.1125618876964,0.0412971931822457
ZNF320,-2.41597409191984,0.0222389137520547,28.9140529947419,0.0415624178156182
IRF3,-2.41512664427835,0.0224517240933243,28.2209704747873,0.0415624178156182
EGR1,-2.411084815887,0.0221682093834195,30.3110852452727,0.0415624178156182
SPI1,-2.41104471628957,0.0223985035807309,29.2979969214719,0.0415624178156182
ZIC3,-2.41077665925305,0.0223750904991385,29.457696095403,0.0415624178156182
KLF16,-2.40939585481839,0.0223959211424232,29.6741095227526,0.0415624178156182
ZNF322,-2.40559470557368,0.0225637702926356,29.79293738815,0.0416458905697903
NFIC,-2.405571939238,0.0228084196995002,28.7577920357843,0.041778657161234
AP2A1,-2.40512666673354,0.0227697708260804,29.0127227477058,0.041778657161234
MECP2,-2.4044896269251,0.0232341960744039,27.323442647152,0.041778657161234
LYL1,-2.40008572917353,0.0230311199294578,29.0149523224255,0.041778657161234
TFDP1,-2.39419594495707,0.0230743249518818,30.15920898554,0.041778657161234
SPIB,-2.39332454553255,0.0234053288066089,28.938315520622,0.041778657161234
NR2F1,-2.39049959441708,0.0232443098191311,30.2719604879226,0.041778657161234
PTF1A,-2.38914533348243,0.0234417224264802,29.7192766795231,0.041778657161234
TCF12,-2.38769070378789,0.0233873064420201,30.3000133738157,0.041778657161234
